name,cpu,ram,gpu,storage,screen_size,screen_resolution,screen_tech,battery,os,color,price,rating,review_text
MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,16GB,"GPU 10 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",512GB,15.3 inches,2880 x 1864 pixels,"Màn hình Liquid Retina
Có đèn nền LED
Mật độ 224 pixel mỗi inch
Độ sáng 500 nit
Hỗ trợ một tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 66.5 watt‑giờ tích hợp",MacOS,Xanh da trời,35.090.000₫,5 sao/ (1 đánh giá),máy này bản 16gb 512gb có trả góp 0% không vậy shop
MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam,Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,24GB,"10 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ",MacOS,Đen,48.290.000₫,,
Mac mini M4 2024 10CPU 10GPU 32GB 256GB | Chính hãng Apple Việt Nam,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",32GB,GPU 10 lõi,256GB,,,"Hỗ trợ đồng thời đến ba màn hình
Đầu ra video kỹ thuật số Thunderbolt 4",,MacOS,Bạc,23.990.000₫,,
iMac M4 2024 24 inch 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",16GB,GPU 10 lõi,256GB,24 inches,4480 x 2520 (4.5K),"Màn hình Retina 4.5K
1 tỷ màu
Độ sáng 500 nit
Dải màu rộng (P3)
Công nghệ True Tone",,MacOS,Xanh,37.190.000₫,,
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Nano | Chính hãng Apple Việt Nam,Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện,24GB,"16 lõi
Neural Engine 16 lõi",512GB,14.2 inches,3024 x 1964 pixels,"Màn hình Nano-texture
Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Bạc,53.990.000₫,,
MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 512GB | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,48GB,"20 lõi
Neural Engine 16 lõi",512GB,16.2 inches,3456 x 2234 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa 2 màn hình ngoài","Pin Li-Po 100 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 17 giờ",MacOS,Đen,73.490.000₫,,
MacBook Pro 14 M5 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam,Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,24GB,"GPU 10 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Liquid Retina XDR
Tỷ lệ tương phản 1.000.000:1
Độ sáng XDR 1.000 nit toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
Độ sáng SDR 1.000 nit (ngoài trời)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Công nghệ ProMotion","Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ
Pin Li-Po 72.4 watt-giờ",MacOS,Bạc,51.790.000₫,,
iMac M4 2024 24 inch 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",24GB,GPU 10 lõi,512GB,24 inches,4480 x 2520 (4.5K),"Màn hình Retina 4.5K
1 tỷ màu
Độ sáng 500 nit
Dải màu rộng (P3)
Công nghệ True Tone",,MacOS,Xanh,49.990.000₫,,
MacBook Pro 14 inch M3 2023 (8 CPU - 10 GPU 16GB 512GB) | Chính hãng Apple Việt Nam,Apple M3 8 nhân,16GB,"10 nhân
Neural Engine 16 nhân",512GB,14.2 inches,3024 x 1964 pixels,"Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình
Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)
True Tone
ProMotion",,MacOS,Bạc,37.490.000₫,5 sao/ (1 đánh giá),
Apple MacBook Air 13 256GB 2020 I Chính hãng Apple Việt Nam,"Intel Core i3 2 nhân, công nghệ Turbo Boost tối đa 3.2GHz, với bộ nhớ đệm L3 cache 4MB",8GB,Intel Iris Plus Graphics,256GB,13.3 inches,2560 x 1600 pixels (2K),True-Tone,"9.9‑watt‑hour lithium‑polymer battery, củ cáp sạc USB-C công suất 30W",MacOS,Vàng,23.020.000₫,5 sao/ (1 đánh giá),Giảm giá mạnh mà lại là hàng chính hãng nữa thì quá tuyệt. cám ơn CPS nhé!
Mac mini M4 Pro 2024 12CPU 16GPU 48GB 512GB | Chính hãng Apple Việt Nam,"Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện
Neural Engine 16 lõi",48GB,GPU 16 lõi,512GB,,,"Hỗ trợ đồng thời đến ba màn hình
Đầu ra video kỹ thuật số Thunderbolt 5
Đầu ra video màn hình HDMI",,MacOS,Bạc,42.990.000₫,,
MacBook Air M3 13 inch 2024 8CPU 10GPU 24GB - 512GB Sạc 35W | Chính hãng Apple Việt Nam,"CPU Apple M3 8 Lõi
Neural Engine 16 lõi",24GB,GPU 10 Lõi,512GB,13.6 inches,,True Tone,,MacOS,Xám,28.490.000₫,,
MacBook Air M4 15 inch 2025 10CPU 10GPU 24GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,24GB,"GPU 10 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",256GB,15.3 inches,2880 x 1864 pixels,"Màn hình Liquid Retina
Có đèn nền LED
Mật độ 224 pixel mỗi inch
Độ sáng 500 nit
Hỗ trợ một tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 66.5 watt‑giờ tích hợp",MacOS,Xanh da trời,35.090.000₫,,
MacBook Pro 14 M4 Pro 12CPU 16GPU 48GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện,48GB,"16 lõi
Neural Engine 16 lõi",512GB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Bạc,59.990.000₫,,
MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 512GB Nano | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,24GB,"20 lõi
Neural Engine 16 lõi",512GB,14.2 inches,3024 x 1964 pixels,"Màn hình Nano-texture
Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Đen,59.590.000₫,,
MacBook Pro 16 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 140W | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,24GB,"20 lõi
Neural Engine 16 lõi",1TB,16.2 inches,3456 x 2234 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa 2 màn hình ngoài","Pin Li-Po 100 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 17 giờ",MacOS,Đen,69.990.000₫,,
MacBook Air M3 13 inch 2024 8CPU 8GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam,"CPU Apple M3 8 Lõi
Neural Engine 16 lõi",16GB,GPU 8 Lõi,256GB,13.6 inches,,True Tone,,MacOS,Bạc,24.190.000₫,4.3 sao/ (9 đánh giá),"Nhân viên bán hàng kém nhiệt tình, thông tin sản phẩm không nắm rõ || Nhân viên bán hàng kém nhiệt tình, thông tin sản phẩm không nắm rõ || Nhân viên bán hàng kém nhiệt tình, thông tin sản phẩm không nắm rõ || Nhân viên tư vấn nhiệt tình || Mình dùng được hơn 1 tuần thì thấy bàn phím mỗi khi bật lên bị nhảy chữ, bị như thế khoảng 1 lúc đầu sau khi bật máy, chỉ với các app tải về như Zalo, Chrome, các app có sẵn như Safari thì không bị. Có cách nào để khắc phục tình trạng này không ạ?"
MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Nano | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,24GB,"20 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Nano-texture
Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Bạc,63.590.000₫,,
MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam,"Apple M2 (8 nhân, 100 GB/s memory bandwidth)",16GB,Card tích hợp - 10 nhân GPU,256GB,15 inches,,"Wide color (P3)
LED Backlit
Công nghệ IPS
500 nits brightness
True Tone Technology
1 tỷ màu",Lên đến 18 giờ,MacOS,Trắng vàng,30.490.000₫,5 sao/ (1 đánh giá),Máy sài rất tốt gọn nhẹ
Apple MacBook Pro 13 M2 2022 16GB 256GB I Chính hãng Apple Việt Nam,Apple M2 tám nhân CPU,16GB,10 nhân GPU,256GB,13 inches,,,58.2Whrs,MacOS,Xám,36.390.000₫,5 sao/ (2 đánh giá),"Thời lượng pin Khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Tạm thời hài lòng || Sản phẩm đẳng cấp"
MacBook Pro 14 M3 8GB - 512GB | Chính hãng Apple Việt Nam,Apple M3 8 nhân,8GB,"10 nhân
Neural Engine 16 nhân",512GB,14.2 inches,3024 x 1964 pixels,"Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình
Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)
True Tone
ProMotion",70Wh,MacOS,Bạc,35.390.000₫,,
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 1TB | Chính hãng Apple Việt Nam,Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện,24GB,"16 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Bạc,55.590.000₫,,
iMac M4 2024 24 inch 8CPU 8GPU 16GB 512GB | Chính hãng Apple Việt Nam,"Apple M4 8 lõi với 4 lõi hiệu năng và 4 lõi tiết kiệm điện
Neural Engine 16 lõi",16GB,GPU 8 lõi,512GB,24 inches,4480 x 2520 (4.5K),"Màn hình Retina 4.5K
1 tỷ màu
Độ sáng 500 nit
Dải màu rộng (P3)
Công nghệ True Tone",,MacOS,Tím,37.590.000₫,,
MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB Sạc 96W | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi,24GB,"GPU 20 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Bạc,61.790.000₫,,
MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB Nano Sạc 96W | Chính hãng Apple Việt Nam,Apple M4 Pro 12 lõi với 8 lõi hiệu năng và 4 lõi tiết kiệm điện,24GB,"16 lõi
Neural Engine 16 lõi",512GB,14.2 inches,3024 x 1964 pixels,"Màn hình Nano-texture
Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Đen,56.160.000₫,,
MacBook Pro 14 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,48GB,"20 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Nano-texture
Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Bạc,75.260.000₫,,
MacBook Air 15 inch M2 2023 8GB 256GB sạc 35W | Chính hãng Apple Việt Nam,Apple M2 8 nhân,8GB,10 nhân GPU,SSD 256GB,15.4 inches,,"Liquid Retina
1 tỷ màu
Độ sáng 500 nits",,MacOS,Bạc,24.990.000₫,5 sao/ (1 đánh giá),"Thời lượng pin Hơi yếu | Hiệu năng Không ổn định | Chất lượng hiển thị của màn hình Màu sắc hiển thị chuẩn | Củ sạc đã bị hỏng, m mua máy ngày 10/12/2023 nhưng hôm nay củ sạc đã hỏng, ko biết shop có hỗ trợ gì đc ko"
MacBook Pro 14 M3 Pro 18GB - 512GB | Chính hãng Apple Việt Nam,Apple M3 Pro 11 nhân,18GB,"14 nhân
Neural Engine 16 nhân",512GB,14.2 inches,3024 x 1964 pixels,"Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình
Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)
True Tone
ProMotion",70Wh,MacOS,Đen,44.990.000₫,4 sao/ (1 đánh giá),"Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Chưa sửa dụng nhưng nghĩ sản phẩm sẽ phù hợp với mình"
MacBook Air 15 inch M2 2023 8GB 256GB sạc 70W | Chính hãng Apple Việt Nam,Apple M2 8 nhân,8GB,10 nhân GPU,SSD 256GB,15.3 inches,,"Liquid Retina
1 tỷ màu
Độ sáng 500 nits",,MacOS,Bạc,24.990.000₫,5 sao/ (2 đánh giá),"Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Ok tốt chất lượng sản phẩm đẹp || Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Yêu cầu giao hàng đến rồi ck. Mà bên em k chịu ship là sao??"
Apple MacBook Air M1 256GB 2020 I Chính hãng Apple Việt Nam,8 nhân với 4 nhân hiệu năng cao và 4 nhân tiết kiệm điện,16GB,"GPU 7 nhân, 16 nhân Neural Engine",256GB,13.3 inches,2560 x 1600 pixels (2K),"Độ sáng 400 nits
Hỗ trợ dải màu P3
True-Tone","49.9-watt lithium-polymer, củ sạc công suất 30W",MacOS,Vàng,15.990.000₫,4.9 sao/ (64 đánh giá),"Nhân viên ai cũng dễ thương nhiệt tình hỗ trợ và dặn dò kỹ lưỡng cho người mua hàng || Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Nhân viên tư vấn rất nhiệt tình, vui vẻ hổ trợ về sản phẩm rất tốt || Nhân viên nhiệt tình || Nhân viên nhiệt tình || Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Trang web pro player quá, đã mua sản phẩm 3 năm trc giờ vẫn dùng ngon nghẻ"
MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 1TB Sạc 70W | Chính hãng Apple Việt Nam,CPU 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,24GB,"GPU 10 lõi
Neural Engine 16 lõi
Công nghệ dò tia tốc độ cao bằng phần cứng
Băng thông bộ nhớ 120GB/s",1TB,13.6 inches,2560 x 1664 pixels,"Màn hình Liquid Retina
Có đèn nền LED
Mật độ 224 pixel mỗi inch
Độ sáng 500 nit
Hỗ trợ một tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone","Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 15 giờ
Pin Li-Po 53.8 watt‑giờ tích hợp",MacOS,Đêm xanh thẳm,39.490.000₫,,
MacBook Pro 14 M4 10CPU 10GPU 16GB 1TB | Chính hãng Apple Việt Nam,Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,16GB,"10 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ",MacOS,Bạc,44.090.000₫,,
MacBook Pro 14 M5 10CPU 10GPU 32GB 512GB | Chính hãng Apple Việt Nam,Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,32GB,"GPU 10 lõi
Neural Engine 16 lõi",512GB,14.2 inches,3024 x 1964 pixels,"Liquid Retina XDR
Tỷ lệ tương phản 1.000.000:1
Độ sáng XDR 1.000 nit toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
Độ sáng SDR 1.000 nit (ngoài trời)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Công nghệ ProMotion","Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ
Pin Li-Po 72.4 watt-giờ",MacOS,Đen Không Gian,51.790.000₫,,
MacBook Air M2 2024 8CPU 10GPU 16GB 256GB Sạc 30W I Chính hãng Apple Việt Nam,Apple M2 8 nhân,16GB,"10 nhân GPU, 16 nhân Neural Engine",256GB,13.6 inches,2560 x 1664 pixels,Liquid Retina Display,"52,6 Wh",MacOS,Xám,19.490.000₫,5 sao/ (2 đánh giá),"Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | 10 nhân gpu bao lâu nữa có hàng ạ || Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Rất tốt và tuyệt vời, cảm ơn các bạn"
MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB - 256GB sạc 30W | Chính hãng Apple Việt Nam,"CPU Apple M3 8 Lõi
Neural Engine 16 lõi",16GB,GPU 10 Lõi,256GB,13.6 inches,,True Tone,,MacOS,Bạc,24.490.000₫,5 sao/ (2 đánh giá),"Thời lượng pin Cực khoẻ | Hiệu năng Mượt mà, đa nhiệm tốt | Chất lượng hiển thị của màn hình Siêu đẹp | Tốt, mua hàng ở 48 TDH, bị thiếu số lẻ 1 chút, anh em rất nhiệt tình hỗ trợ để mua được hàng || các anh chị nhân viên ở Cellphone S rất nhiệt tình. Trải nghiệm khá nhiều lần mua đồ điện tử ở Cellphone S rồi nhưng chưa lần nào thật vọng. Cảm ơn Cellphone S ạ"
iMac M4 2024 24 inch 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,"Apple M4 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện
Neural Engine 16 lõi",16GB,GPU 10 lõi,512GB,24 inches,4480 x 2520 (4.5K),"Màn hình Retina 4.5K
1 tỷ màu
Độ sáng 500 nit
Dải màu rộng (P3)
Công nghệ True Tone",,MacOS,Bạc,44.260.000₫,,
Apple MacBook Pro 13 M2 2022 8GB 512GB I Chính hãng Apple Việt Nam,Apple M2 tám nhân CPU,8GB,10 nhân GPU,512GB,13 inches,,,58.2Whrs,MacOS,Xám,33.690.000₫,,
MacBook Pro 14 M4 Pro 14CPU 20GPU 24GB 1TB | Chính hãng Apple Việt Nam,Apple M4 Pro 14 lõi,24GB,"GPU 20 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa hai màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 22 giờ
Thời gian duyệt web trên mạng không dây lên đến 14 giờ",MacOS,Đen,61.790.000₫,,
MacBook Pro 14 M4 Max 14CPU 32GPU 36GB 1TB | Chính hãng Apple Việt Nam,Chip Apple M4 Max 14 lõi với 10 lõi hiệu năng và 4 lõi tiết kiệm điện,36GB,"32 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Màn hình Liquid Retina XDR
XDR (Extreme Dynamic Range)
Độ sáng XDR: 1.000 nit ở chế độ toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Hỗ trợ tối đa bốn màn hình ngoài","Pin Li-Po 72.4 watt-giờ
Thời gian xem video trực tuyến lên đến 18 giờ
Thời gian duyệt web trên mạng không dây lên đến 13 giờ",MacOS,Đen,77.990.000₫,,
MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB 256GB Sạc 35W | Chính hãng Apple Việt Nam,"CPU Apple M3 8 Lõi
Neural Engine 16 lõi",16GB,GPU 10 Lõi,256GB,15.3 inches,,True Tone,,MacOS,Đen,26.990.000₫,,
MacBook Pro 14 M5 10CPU 10GPU 32GB 1TB Sạc 96W | Chính hãng Apple Việt Nam,Chip Apple M5 10 lõi với 4 lõi hiệu năng và 6 lõi tiết kiệm điện,32GB,"GPU 10 lõi
Neural Engine 16 lõi",1TB,14.2 inches,3024 x 1964 pixels,"Liquid Retina XDR
Tỷ lệ tương phản 1.000.000:1
Độ sáng XDR 1.000 nit toàn màn hình, độ sáng đỉnh 1.600 nit (chỉ nội dung HDR)
Độ sáng SDR 1.000 nit (ngoài trời)
1 tỷ màu
Dải màu rộng (P3)
Công nghệ True Tone
Công nghệ ProMotion","Thời gian xem video trực tuyến lên đến 24 giờ
Thời gian duyệt web trên mạng không dây lên đến 16 giờ
Pin Li-Po 72.4 watt-giờ",MacOS,Bạc,57.190.000₫,,
